date,temp,rain_per_day,accum_rain,wind,humidity,sunshine,mosquito
2019-08-16,28.55714286,12.22857143,16,1.685714286,71.51428571,15.21714286,1596
2016-08-19,29.45714286,1.742857143,12,1.814285714,66.3,14.30428571,4564
2018-06-23,23.7,0.0,0,1.842857143,58.14285714,22.98857143,5010
2018-05-14,16.12857143,4.642857143,0,1.671428571,67.38571429,18.87571429,2376
2017-04-20,14.34285714,2.728571429,0,2.428571429,57.38571429,12.04333333,750
2020-10-27,11.94285714,0.0,0,2.185714286,63.24285714,12.73428571,535
2016-07-06,23.34285714,34.67142857,0,2.4,81.3,8.395714286,3581
2017-08-13,27.27142857,1.214285714,0,2.257142857,69.48571429,14.54,4018
2015-09-10,22.71428571,0.714285714,0,2.7,58.62857143,16.66857143,3629
2016-08-24,29.67142857,2.842857143,0,1.828571429,61.97142857,13.64428571,2341
2017-07-16,26.37142857,30.07142857,65,1.985714286,80.8,12.05428571,4428
2015-05-22,17.72857143,0.142857143,0,3.1,54.27142857,19.67285714,3450
2018-08-07,31.78571429,1.214285714,0,1.9,61.8,19.98714286,3021
2017-06-12,20.67142857,4.657142857,0,2.614285714,59.22857143,18.59428571,2792
2017-05-20,18.54285714,0.0,0,2.557142857,51.45714286,23.41,2086
2015-09-30,22.27142857,0.0,0,2.085714286,46.9,14.41428571,4161
2019-08-24,26.32857143,0.185714286,0,1.542857143,62.35714286,17.78714286,3226
2017-05-05,20.08571429,0.0,0,2.357142857,46.58571429,22.32,1187
2016-08-12,30.17142857,0.142857143,0,1.885714286,64.41428571,17.69,19309
2016-09-06,23.67142857,3.214285714,0,2.342857143,72.18571429,11.55428571,4383
2017-05-28,20.17142857,0.728571429,0,2.442857143,52.25714286,22.72285714,2142
2015-04-23,13.58571429,2.5,0,3.128571429,51.64285714,17.04285714,656
2020-05-11,17.3,4.485714286,5,2.571428571,61.02857143,16.83714286,1176
2018-05-10,16.68571429,3.142857143,0,1.9,58.24285714,21.86857143,2906
2020-08-11,25.01428571,43.6,142,2.3,91.31428571,6.008571429,1907
2016-09-01,21.58571429,5.571428571,0,3.071428571,62.04285714,13.33142857,1973
2020-05-12,17.05714286,4.585714286,4,2.714285714,61.24285714,17.43571429,1625
2016-07-31,28.02857143,8.7,1,2.257142857,74.17142857,11.86714286,5928
2018-05-09,16.08571429,3.285714286,0,1.957142857,57.52857143,19.81857143,1988
2017-06-01,21.64285714,0.0,0,2.5,49.2,23.05,2081
2015-09-23,22.31428571,0.0,0,2.128571429,56.31428571,15.32142857,4074
2020-10-30,11.98571429,0.0,0,1.942857143,55.87142857,14.29428571,543
2015-08-17,26.71428571,4.157142857,0,2.071428571,68.98571429,15.25428571,6111
2020-06-16,24.98571429,1.042857143,0,2.242857143,64.2,22.61285714,3148
2015-06-23,23.34285714,8.142857143,0,2.385714286,67.8,17.64571429,6747
2016-09-02,21.75714286,3.357142857,5,2.942857143,63.68571429,13.27714286,3339
2016-10-22,17.78571429,0.214285714,0,1.771428571,66.8,9.422857143,3909
2016-10-15,15.31428571,0.0,0,1.757142857,53.64285714,13.55,1922
2016-10-11,16.61428571,1.142857143,0,2.485714286,58.2,13.09714286,1582
2015-08-03,27.64285714,2.928571429,0,3.014285714,76.65714286,11.90714286,8809
2019-09-15,23.44285714,10.72857143,0,2.057142857,74.6,11.33,2530
2020-07-02,22.9,11.24285714,0,2.542857143,76.68571429,15.29,2898
2016-05-08,17.25714286,8.642857143,0,2.942857143,63.2,16.19285714,2381
2019-09-30,22.17142857,0.0,0,1.714285714,60.42857143,16.52857143,2631
2015-04-27,15.72857143,0.0,0,3.057142857,40.08571429,21.66428571,1033
2019-06-12,20.72857143,7.828571429,0,1.585714286,65.04285714,16.37142857,2216
2018-07-22,29.37142857,0.0,0,1.571428571,60.78571429,26.14857143,4105
2016-05-29,20.47142857,5.5,0,2.185714286,62.71428571,16.27571429,6220
2016-05-22,22.08571429,0.357142857,0,2.042857143,39.04285714,24.58714286,9818
2018-09-17,22.74285714,0.4,2,1.428571429,64.91428571,13.61,3336
2015-05-11,16.84285714,2.0,14,2.742857143,47.25714286,19.00285714,0
2019-06-17,21.94285714,0.3,0,1.857142857,55.84285714,23.92142857,2827
2017-07-27,28.21428571,20.07142857,4,2.085714286,71.84285714,11.86571429,4474
2018-09-09,22.92857143,5.142857143,0,1.871428571,62.92857143,17.46,1571
2019-07-13,24.27142857,1.628571429,0,1.857142857,58.58571429,16.65142857,5670
2015-07-24,26.17142857,8.571428571,43,1.985714286,78.38571429,8.657142857,6509
2016-10-05,20.97142857,3.571428571,0,2.371428571,68.35714286,10.83428571,4161
2017-10-10,20.44285714,0.128571429,0,1.657142857,64.1,7.42,3500
2015-09-24,22.6,0.0,0,1.957142857,57.74285714,14.81571429,3084
2016-05-17,17.94285714,6.857142857,0,2.414285714,58.15714286,22.67857143,3103
2019-04-16,10.84285714,1.042857143,0,1.9,45.94285714,18.65857143,48
2019-05-11,17.0,0.0,0,2.257142857,39.27142857,25.66285714,1636
2020-10-09,16.34285714,0.0,0,2.414285714,58.01428571,16.60142857,2326
2016-08-08,29.97142857,0.285714286,0,1.657142857,63.07142857,16.34142857,7906
2019-06-16,21.47142857,1.657142857,0,1.757142857,57.44285714,21.87142857,2201
2015-09-08,23.14285714,3.357142857,0,2.571428571,64.72857143,14.46142857,4475
2020-05-04,18.34285714,0.0,0,2.571428571,63.08571429,21.47428571,1304
2015-08-09,27.92857143,2.657142857,0,2.8,71.58571429,14.76,4441
2017-06-06,21.84285714,2.214285714,16,2.542857143,44.64285714,22.42428571,2360
2015-06-11,22.77142857,1.214285714,8,2.357142857,55.87142857,16.99,3713
2018-05-01,16.62857143,0.0,0,1.757142857,52.72857143,21.92,1837
2020-06-19,24.38571429,0.171428571,0,2.214285714,61.44285714,21.96428571,3220
2019-05-07,17.08571429,0.0,0,2.214285714,35.94285714,25.68571429,1172
2015-10-01,21.25714286,5.0,35,2.328571429,49.91428571,12.35428571,3169
2020-10-03,19.74285714,5.471428571,0,1.942857143,71.7,13.40714286,2479
2017-04-26,14.55714286,0.014285714,0,2.5,46.07142857,20.14666667,945
2015-07-15,26.85714286,5.571428571,0,3.214285714,71.22857143,14.05428571,6136
2018-08-08,31.41428571,1.214285714,0,1.957142857,63.12857143,19.25857143,2696
2019-05-18,21.5,0.0,0,1.6,43.92857143,19.01571429,1531
2016-08-21,29.7,1.714285714,0,1.742857143,62.67142857,14.25142857,4238
2020-08-08,25.14285714,35.88571429,19,2.585714286,91.65714286,5.588571429,2233
2016-04-29,16.84285714,0.042857143,0,2.257142857,39.32857143,18.49,0
2016-10-17,16.65714286,0.214285714,0,1.528571429,62.3,10.81,1999
2020-07-26,23.68571429,17.3,0,2.885714286,80.14285714,10.62714286,2663
2016-07-27,28.35714286,0.214285714,1,2.285714286,70.61428571,11.07571429,8799
2020-05-31,19.05714286,0.357142857,1,2.128571429,68.58571429,23.14285714,3038
2020-10-24,12.68571429,0.0,0,2.214285714,63.07142857,13.75571429,270
2017-08-16,25.1,14.71428571,96,2.871428571,75.22857143,10.29571429,3351
2018-06-21,22.94285714,2.357142857,0,1.7,61.21428571,23.29,4545
2016-05-24,22.78571429,5.5,39,1.985714286,41.87142857,21.09428571,5532
2017-08-07,29.92857143,1.0,0,1.928571429,66.94285714,17.94142857,4362
2018-08-10,30.37142857,1.5,0,1.871428571,67.05714286,18.3,3102
2019-08-06,28.61428571,14.4,0,1.457142857,73.41428571,16.34857143,2290
2019-10-02,22.74285714,3.3,23,1.942857143,64.62857143,13.64857143,2493
2018-06-05,22.65714286,0.0,0,1.842857143,52.22857143,25.38571429,2760
2015-07-19,24.97142857,2.214285714,6,3.457142857,66.28571429,14.96571429,5225
2018-08-21,28.48571429,0.857142857,5,1.685714286,53.21428571,20.07285714,823
2020-10-29,11.51428571,0.0,0,2.157142857,57.1,14.63571429,695
2015-05-27,20.82857143,0.0,0,2.7,43.72857143,24.86,4262
2017-10-30,13.8,0.0,0,1.928571429,49.87142857,7.98,149
2016-09-10,24.61428571,0.642857143,0,1.642857143,69.87142857,12.11142857,4622
2017-06-10,20.81428571,4.657142857,5,2.542857143,57.92857143,18.78857143,2442
2015-04-28,16.62857143,0.0,0,2.942857143,39.02857143,21.11285714,0
2016-09-30,21.52857143,2.0,0,1.685714286,67.95714286,9.324285714,4333
2017-08-27,25.57142857,7.214285714,0,2.285714286,71.41428571,13.42857143,3381
2016-04-27,15.92857143,2.428571429,0,2.385714286,52.04285714,14.65,1843
2017-10-13,18.35714286,2.914285714,0,1.928571429,68.07142857,6.427142857,672
2018-06-29,24.2,15.07142857,33,1.728571429,72.04285714,15.89714286,2937
2018-08-16,30.87142857,1.0,0,1.428571429,59.34285714,19.34285714,1746
2019-09-11,24.55714286,16.05714286,71,2.742857143,80.01428571,8.565714286,2797
2015-10-28,15.02857143,5.571428571,0,2.471428571,62.05714286,9.877142857,252
2019-07-15,23.97142857,2.728571429,8,1.642857143,66.4,14.47142857,6137
2017-07-17,26.77142857,10.5,30,1.942857143,78.05714286,13.36428571,4362
2017-08-05,29.15714286,0.785714286,0,1.785714286,67.9,16.25285714,3717
2016-10-01,21.35714286,2.0,0,1.628571429,69.15714286,8.681428571,4316
2015-10-08,18.38571429,0.0,0,2.4,53.9,14.28571429,1959
2016-10-30,12.48571429,5.328571429,0,2.128571429,59.88571429,8.624285714,57
2020-05-27,17.61428571,2.285714286,0,2.271428571,72.41428571,19.52571429,2126
2016-10-27,15.22857143,5.642857143,0,2.385714286,67.01428571,7.464285714,1120
2018-07-27,30.94285714,0.0,0,1.728571429,60.12857143,19.33571429,4382
2019-06-27,24.72857143,0.228571429,1,1.614285714,53.52857143,21.02428571,3666
2017-05-22,20.2,0.0,0,2.242857143,48.88571429,23.93571429,2064
2015-08-16,26.77142857,4.157142857,29,2.085714286,70.5,15.06142857,7406
2015-09-26,22.82857143,0.0,0,1.885714286,57.82857143,13.92571429,3533
2017-05-09,18.55714286,0.357142857,3,2.557142857,44.55714286,20.24428571,1415
2018-09-13,22.38571429,0.071428571,0,1.585714286,52.21428571,19.24857143,1725
2020-10-12,16.37142857,0.0,0,2.285714286,58.34285714,16.42,1526
2020-05-08,19.75714286,0.328571429,2,2.271428571,56.5,19.91,1552
2019-05-20,20.85714286,4.385714286,31,1.814285714,54.95714286,18.99285714,1698
2015-07-11,26.37142857,0.071428571,0,2.485714286,59.44285714,16.56,6338
2019-10-05,21.88571429,4.042857143,1,2.271428571,70.6,12.60857143,3150
2018-05-31,20.94285714,0.142857143,0,1.728571429,56.1,22.55714286,3229
2017-07-19,27.01428571,10.71428571,0,1.8,77.3,13.50428571,5155
2015-06-19,24.2,4.071428571,0,2.671428571,64.81428571,18.63285714,3577
2015-07-04,24.32857143,0.428571429,0,2.871428571,63.25714286,20.18714286,8229
2019-04-20,13.15714286,0.414285714,1,1.857142857,48.42857143,16.75571429,468
2018-09-16,22.82857143,0.385714286,2,1.385714286,62.8,13.52714286,2295
2015-04-06,12.21428571,5.285714286,0,3.371428571,68.75714286,8.88,199
2017-09-16,22.1,3.5,0,2.257142857,58.58571429,16.57857143,3255
2018-07-18,27.87142857,0.142857143,0,1.685714286,70.28571429,21.04571429,3381
2016-10-18,16.88571429,0.214285714,0,1.471428571,63.51428571,10.91857143,2381
2017-06-26,24.97142857,4.857142857,31,2.057142857,59.85714286,17.58571429,5298
2020-06-18,24.38571429,0.157142857,0,2.157142857,62.47142857,20.80857143,3417
2017-08-08,29.87142857,0.714285714,0,1.957142857,66.1,17.28285714,3885
2015-07-22,25.7,2.5,12,2.628571429,67.41428571,12.55714286,5426
2019-08-31,24.67142857,8.157142857,0,1.728571429,68.01428571,17.676,2559
2020-08-25,26.95714286,6.442857143,0,1.942857143,77.54285714,16.31142857,3361
2020-10-08,16.62857143,0.0,0,2.314285714,61.75714286,14.85714286,1766
2016-05-02,18.21428571,2.4,17,2.471428571,42.72857143,15.82285714,0
2019-06-02,19.27142857,1.014285714,0,2.257142857,53.62857143,21.73428571,1824
2016-08-14,29.88571429,0.171428571,0,1.985714286,67.42857143,17.37571429,8356
2015-07-17,25.8,5.571428571,0,3.757142857,68.21428571,15.13857143,4200
2019-08-25,26.24285714,0.185714286,0,1.514285714,62.37142857,17.67857143,2481
2018-05-16,17.88571429,11.07142857,45,1.614285714,74.37142857,14.98428571,3529
2017-06-25,25.21428571,0.714285714,5,2.0,56.14285714,18.54285714,4714
2016-04-22,12.88571429,9.0,0,2.914285714,67.31428571,12.68428571,1292
2015-08-19,26.8,4.157142857,0,2.1,67.42857143,14.44,5487
2016-05-25,22.41428571,5.5,0,2.1,45.81428571,19.64142857,6788
2020-10-14,15.82857143,0.0,0,2.385714286,57.55714286,14.92714286,1043
2019-07-05,24.62857143,0.214285714,0,1.885714286,62.81428571,19.29714286,5994
2020-05-01,14.91428571,0.0,0,2.985714286,53.8,23.75714286,842
2019-06-01,19.75714286,1.014285714,0,2.271428571,53.18571429,21.63857143,1859
2019-09-12,24.27142857,11.41428571,12,2.828571429,77.28571429,8.282857143,2580
2020-05-25,16.72857143,4.785714286,0,2.328571429,70.07142857,17.76142857,1874
2020-10-05,18.14285714,5.471428571,0,2.128571429,70.71428571,12.52285714,2031
2016-09-21,22.54285714,1.0,0,2.485714286,55.57142857,15.03142857,5300
2016-05-27,21.27142857,5.5,0,2.114285714,55.08571429,16.86285714,5975
2015-05-02,19.42857143,0.571428571,1,2.557142857,53.18571429,18.12142857,2729
2019-06-07,21.41428571,6.114285714,43,1.785714286,59.84285714,20.32,1867
2017-04-28,14.84285714,0.0,0,2.785714286,45.67142857,23.33666667,747
2018-09-11,22.64285714,0.214285714,0,1.857142857,54.77142857,19.27285714,1815
2018-07-15,25.91428571,4.928571429,0,1.414285714,78.48571429,12.65714286,3489
2018-09-04,24.74285714,12.3,0,1.685714286,72.02857143,14.28714286,1260
2015-04-09,10.17142857,0.571428571,0,2.871428571,59.61428571,10.88428571,172
2015-08-18,26.87142857,4.157142857,0,2.128571429,67.02857143,15.98857143,6120
2016-09-11,24.45714286,0.642857143,0,1.671428571,69.15714286,12.05142857,8553
2016-07-10,24.95714286,18.57142857,0,2.085714286,74.28571429,15.31714286,4574
2018-08-02,31.9,1.071428571,0,1.471428571,58.58571429,19.95142857,2589
2020-05-22,16.88571429,7.328571429,0,2.114285714,72.62857143,15.79285714,1890
2020-09-18,21.61428571,0.857142857,0,2.014285714,74.58571429,13.58428571,4127
2019-06-13,20.98571429,6.757142857,0,1.657142857,61.61428571,19.52428571,2247
2016-05-07,17.17142857,8.642857143,0,2.957142857,62.58571429,15.27285714,1228
2018-06-08,22.97142857,0.0,0,1.9,55.24285714,24.33,3122
2016-05-04,16.82857143,6.257142857,0,3.1,52.14285714,15.59142857,200
2016-05-05,17.07142857,7.328571429,8,3.057142857,54.48571429,15.97,1965
2016-09-25,21.61428571,0.0,0,2.114285714,51.45714286,15.37571429,11464
2019-07-26,26.54285714,11.15714286,70,1.814285714,81.01428571,7.507142857,4017
2016-08-26,28.42857143,4.7,25,2.185714286,61.4,14.76571429,2816
2017-04-30,15.8,0.0,0,2.9,47.64285714,23.50833333,1104
2019-08-04,27.68571429,14.64285714,12,1.942857143,78.11428571,12.65142857,2281
2017-10-31,13.22857143,0.0,0,1.914285714,49.87142857,7.988571429,154
2020-07-09,25.17142857,0.242857143,0,2.128571429,67.8,22.64857143,3689
2016-06-13,23.28571429,0.657142857,0,2.057142857,68.57142857,16.08714286,6247
2017-06-04,22.25714286,0.0,0,2.585714286,46.35714286,23.79142857,2043
2015-06-08,22.55714286,0.142857143,0,2.528571429,45.71428571,18.77833333,3440
2020-05-09,18.88571429,3.814285714,27,2.457142857,58.61428571,18.99142857,831
2016-09-16,24.28571429,0.357142857,0,1.657142857,66.02857143,12.16,5545
2016-05-16,17.25714286,8.785714286,48,2.471428571,62.95714286,19.80857143,3673
2018-06-15,21.68571429,7.357142857,46,1.414285714,64.71428571,16.78714286,4516
2015-07-27,26.21428571,25.21428571,42,2.228571429,86.14285714,7.71,3947
2019-06-05,21.05714286,0.0,0,2.085714286,51.9,24.17714286,1927
2017-08-21,24.48571429,32.21428571,130,2.571428571,82.84285714,8.452857143,3829
2017-10-05,18.65714286,0.785714286,0,2.071428571,56.57142857,8.35,3553
2015-08-10,27.8,2.657142857,0,2.585714286,71.67142857,15.63,5086
2016-06-07,22.8,0.014285714,0,2.0,49.98571429,19.04714286,15775
2019-10-20,15.62857143,0.0,0,1.842857143,59.88571429,14.02142857,896
2018-08-25,27.65714286,2.214285714,0,1.942857143,63.58571429,14.45571429,1985
2020-06-13,25.41428571,0.885714286,0,2.071428571,62.58571429,23.57571429,3297
2020-05-03,17.3,0.0,0,2.585714286,61.07142857,21.12571429,896
2015-08-21,26.4,4.571428571,3,2.014285714,70.11428571,12.10714286,4799
2019-07-10,26.02857143,1.214285714,9,1.871428571,49.0,21.8,4600
2015-04-13,11.18571429,0.928571429,7,3.128571429,45.61428571,15.87,468
2017-07-22,28.11428571,4.714285714,1,1.971428571,75.38571429,13.57428571,6299
2018-05-27,19.04285714,2.714285714,0,1.728571429,52.68571429,23.02,3160
2016-09-27,21.91428571,1.928571429,14,1.614285714,58.2,12.36142857,12727
2019-08-19,27.02857143,3.242857143,0,1.685714286,70.55714286,15.36142857,2134
2017-04-22,14.07142857,1.871428571,0,2.2,55.61428571,13.99,606
2017-04-18,14.15714286,2.714285714,13,2.571428571,55.57142857,12.85833333,477
2020-10-01,19.78571429,5.471428571,0,2.085714286,68.05714286,15.29,2381
2019-08-09,29.34285714,2.8,0,1.314285714,68.61428571,17.75571429,2024
2016-09-09,24.54285714,0.714285714,0,1.671428571,71.07142857,11.53571429,6994
2015-09-06,24.07142857,3.357142857,0,2.528571429,68.41428571,13.20285714,4481
2017-09-24,21.3,1.142857143,0,2.114285714,64.31428571,15.44285714,3899
2017-08-31,22.17142857,1.285714286,0,1.842857143,60.15714286,15.96285714,2853
2016-08-30,23.77142857,3.714285714,0,2.614285714,58.17142857,14.57857143,2847
2016-07-23,26.84285714,0.457142857,1,1.971428571,68.81428571,14.04428571,13430
2018-05-08,16.0,5.0,0,1.985714286,63.24285714,16.34714286,2931
2019-05-23,20.14285714,4.385714286,0,2.128571429,55.9,20.70285714,1856
2016-06-28,24.05714286,4.871428571,0,2.142857143,65.71428571,15.65714286,7782
2019-10-24,17.28571429,0.0,0,1.885714286,59.2,12.80285714,1125
2020-06-26,24.65714286,7.571428571,15,2.3,68.95714286,17.22,2035
2015-06-01,22.34285714,0.057142857,0,2.442857143,44.87142857,20.83285714,10706
2016-10-26,15.8,5.642857143,0,2.371428571,66.42857143,7.845714286,1164
2017-09-30,21.45714286,0.071428571,0,1.928571429,58.02857143,10.82,3436
2017-06-23,25.24285714,0.0,0,2.285714286,51.64285714,22.87428571,4666
2017-06-18,23.21428571,0.0,0,2.485714286,56.28571429,24.31428571,3480
2019-06-21,21.8,2.328571429,0,1.9,67.98571429,18.52428571,3624
2019-10-06,21.24285714,4.042857143,0,2.442857143,69.57142857,12.22857143,2136
2020-09-04,25.27142857,17.02857143,0,2.557142857,80.91428571,11.89285714,3628
2019-05-14,18.6,0.0,0,1.842857143,43.21428571,22.13,1364
2018-10-19,13.37142857,0.0,0,1.285714286,58.12857143,14.75857143,853
2017-07-24,28.14285714,19.92857143,137,1.957142857,76.97142857,11.60428571,5957
2019-06-04,20.67142857,0.0,0,2.114285714,49.7,24.79714286,1933
2018-08-24,27.87142857,2.214285714,11,1.771428571,60.24285714,15.46428571,1543
2019-06-19,21.97142857,2.3,14,1.885714286,62.72857143,20.44428571,3026
2018-06-13,21.8,0.857142857,0,1.642857143,64.94285714,18.01285714,4163
2018-07-14,25.2,4.928571429,0,1.4,75.9,12.81,3597
2017-09-08,23.04285714,0.285714286,0,1.571428571,65.07142857,14.09714286,3519
2018-10-24,13.04285714,0.714285714,0,1.171428571,58.32857143,13.54142857,370
2016-07-18,24.74285714,7.685714286,3,2.357142857,73.17142857,11.98714286,3866
2020-09-22,20.78571429,0.085714286,0,2.214285714,62.92857143,17.35571429,2507
2020-07-21,24.75714286,4.671428571,0,2.185714286,74.64285714,16.86142857,3851
2017-09-28,22.17142857,0.071428571,0,1.928571429,61.8,12.26857143,3975
2015-09-16,21.32857143,0.357142857,0,2.185714286,58.32857143,15.99857143,3822
2018-06-01,21.52857143,0.142857143,0,1.742857143,56.52857143,22.90857143,3178
2018-07-01,23.71428571,29.07142857,98,1.414285714,81.32857143,10.60571429,3076
2016-08-23,29.78571429,2.842857143,8,1.842857143,62.15714286,14.18428571,2783
2015-06-04,22.57142857,0.057142857,0,2.757142857,44.9,19.96,3269
2020-07-04,23.44285714,11.18571429,2,2.471428571,73.1,18.02428571,3331
2015-05-29,22.17142857,0.0,0,2.428571429,39.22857143,23.80857143,16214
2017-07-10,26.34285714,33.21428571,177,1.871428571,80.32857143,11.35714286,3794
2016-08-13,30.12857143,0.142857143,0,1.985714286,64.85714286,18.70428571,7335
2017-05-30,20.84285714,0.014285714,0,2.557142857,49.92857143,24.10285714,2520
2019-05-13,17.94285714,0.0,0,1.942857143,41.62857143,22.36857143,1543
2019-10-11,16.27142857,3.714285714,0,2.157142857,63.71428571,12.08571429,1111
2017-05-18,17.61428571,0.857142857,0,2.585714286,60.42857143,18.12714286,2228
2018-07-05,24.8,23.51428571,1,1.085714286,81.3,12.93714286,2684
2017-09-21,21.71428571,1.142857143,0,2.714285714,56.95714286,17.80428571,3217
2019-09-13,23.98571429,11.08571429,4,2.771428571,74.51428571,10.00571429,2518
2020-08-16,26.7,30.14285714,0,2.428571429,87.87142857,8.354285714,2389
2018-10-29,10.7,3.071428571,0,1.657142857,64.95714286,9.425714286,72
2020-07-25,23.48571429,21.45714286,0,2.985714286,81.9,8.738571429,3035
2019-05-15,19.32857143,0.0,0,1.757142857,43.18571429,21.82285714,1395
2016-04-28,16.45714286,0.0,0,2.271428571,44.44285714,16.48714286,1529
2019-07-22,26.51428571,2.057142857,6,1.671428571,72.54285714,12.77142857,4437
2019-05-16,20.31428571,0.0,0,1.657142857,43.25714286,21.78428571,1421
2017-10-14,17.28571429,2.914285714,0,2.05,64.52857143,6.628571429,1701
2016-06-30,24.18571429,0.528571429,0,2.271428571,64.28571429,15.65714286,7125
2016-09-04,22.48571429,3.214285714,0,2.6,69.3,11.56285714,4083
2019-08-01,26.75714286,25.3,89,2.157142857,83.92857143,7.825714286,2904
2015-04-10,10.31428571,0.071428571,0,2.871428571,53.48571429,12.77714286,249
2020-06-25,25.07142857,7.285714286,51,2.142857143,66.0,18.15857143,1888
2017-06-13,20.97142857,2.442857143,0,2.6,59.65714286,20.57857143,2697
2020-06-02,19.74285714,0.485714286,2,2.328571429,64.64285714,23.26714286,3610
2019-06-29,24.94285714,0.414285714,2,1.571428571,56.97142857,18.72285714,4744
2020-08-13,25.67142857,30.14285714,0,2.185714286,88.65714286,7.411428571,2533
2017-08-06,29.42857143,1.5,5,1.785714286,68.97142857,15.31285714,3718
2018-06-18,22.38571429,6.5,0,1.414285714,63.34285714,20.31285714,5323
2017-10-01,20.85714286,0.642857143,4,1.971428571,58.5,9.575714286,3161
2018-06-12,21.94285714,0.857142857,0,1.714285714,64.78571429,19.56285714,3417
2017-10-23,16.32857143,0.014285714,0,1.828571429,53.28571429,8.621428571,1825
2016-05-06,17.08571429,8.642857143,17,2.985714286,60.44285714,13.13,2687
2017-08-23,25.81428571,23.07142857,32,2.171428571,80.04285714,10.06142857,3702
2020-08-27,27.31428571,7.771428571,9,2.414285714,77.55714286,14.52285714,2250
2016-06-24,24.48571429,4.871428571,4,1.885714286,67.21428571,15.43142857,7509
2016-07-02,24.41428571,16.1,113,2.257142857,68.42857143,14.09285714,6990
2017-06-20,24.24285714,0.0,0,2.3,54.25714286,23.5,3931
2020-08-24,26.61428571,6.442857143,0,1.871428571,78.51428571,16.11142857,3287
2017-05-07,19.38571429,0.0,0,2.6,42.64285714,22.99428571,969
2019-04-26,15.7,3.114285714,16,1.657142857,67.95714286,12.93,104
2016-06-29,24.2,0.514285714,0,2.171428571,63.27142857,16.94285714,7621
2018-09-05,24.57142857,6.3,0,1.7,68.81428571,17.10285714,1799
2018-08-19,29.41428571,0.285714286,0,1.428571429,53.2,20.46285714,1176
2019-05-28,21.37142857,1.014285714,0,2.028571429,49.82857143,22.28142857,1310
2015-08-04,27.61428571,2.928571429,0,3.271428571,76.5,11.02428571,6972
2017-10-21,16.67142857,0.014285714,0,1.671428571,52.24285714,8.468571429,1818
2020-10-22,13.77142857,0.0,0,1.9,67.28571429,12.22285714,982
2015-04-19,11.44285714,5.285714286,12,3.485714286,62.48571429,12.53,982
2019-07-25,27.04285714,2.585714286,11,1.785714286,76.15714286,10.28571429,3046
2017-06-05,22.44285714,0.0,0,2.528571429,42.28571429,24.41,2206
2017-10-12,19.22857143,2.985714286,0,1.8,70.27142857,5.842857143,1610
